Trade #,Type,Date and time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
1,Exit long,2024-01-23 03:10,a-l-sl,19405.5,191,74179625,-50634.1,-0.07,39145.45,0.05,-50624.55,-0.07,-50643.7,-0.51
1,Entry long,2024-01-22 22:40,AL,19418.75,191,74179625,-50634.1,-0.07,39145.45,0.05,-50624.55,-0.07,-50643.7,-0.51
2,Exit long,2024-01-23 03:10,a-l-sl,19405.5,192,74568000,-50899.2,-0.07,39350.4,0.05,-50889.6,-0.07,-101533.3,-1.02
2,Entry long,2024-01-22 22:40,AL,19418.75,192,74568000,-50899.2,-0.07,39350.4,0.05,-50889.6,-0.07,-101533.3,-1.02
3,Exit long,2024-01-24 00:35,a-l-tp1,19549,197,76960020,63020.3,0.08,63030.15,0.08,-12814.85,-0.02,-38522.9,-0.39
3,Entry long,2024-01-23 22:45,AL,19533,197,76960020,63020.3,0.08,63030.15,0.08,-12814.85,-0.02,-38522.9,-0.39
4,Exit long,2024-01-24 01:50,a-l-tp2,19564.75,198,77350680,125710.2,0.16,125720.1,0.16,-12879.9,-0.02,87197.2,0.87
4,Entry long,2024-01-23 22:45,AL,19533,198,77350680,125710.2,0.16,125720.1,0.16,-12879.9,-0.02,87197.2,0.87
5,Exit long,2024-01-24 11:10,n-l-sl,19640.25,65,25581725,-49406.5,-0.19,9421.75,0.04,-49403.25,-0.19,37787.4,0.38
5,Entry long,2024-01-24 10:50,NL,19678.25,65,25581725,-49406.5,-0.19,9421.75,0.04,-49403.25,-0.19,37787.4,0.38
6,Exit long,2024-01-24 11:10,n-l-sl,19640.25,66,25975290,-50166.6,-0.19,9566.7,0.04,-50163.3,-0.19,-12375.9,-0.12
6,Entry long,2024-01-24 10:50,NL,19678.25,66,25975290,-50166.6,-0.19,9566.7,0.04,-50163.3,-0.19,-12375.9,-0.12
7,Exit short,2024-01-24 21:40,a-s-tp1,19542.5,198,77451660,63340.2,0.08,63350.1,0.08,-4959.9,-0.01,50954.4,0.51
7,Entry short,2024-01-24 21:05,AS,19558.5,198,77451660,63340.2,0.08,63350.1,0.08,-4959.9,-0.01,50954.4,0.51
8,Exit short,2024-01-24 23:20,a-s-be,19557.5,198,77451660,3940.2,0.01,108890.1,0.14,-4959.9,-0.01,54904.5,0.55
8,Entry short,2024-01-24 21:05,AS,19558.5,198,77451660,3940.2,0.01,108890.1,0.14,-4959.9,-0.01,54904.5,0.55
9,Exit long,2024-01-25 12:05,n-l-sl,19639,66,25958790,-35316.6,-0.14,10556.7,0.04,-35313.3,-0.14,19584.6,0.20
9,Entry long,2024-01-25 11:55,NL,19665.75,66,25958790,-35316.6,-0.14,10556.7,0.04,-35313.3,-0.14,19584.6,0.20
10,Exit long,2024-01-25 12:05,n-l-sl,19639,66,25958790,-35316.6,-0.14,10556.7,0.04,-35313.3,-0.14,-15728.7,-0.16
10,Entry long,2024-01-25 11:55,NL,19665.75,66,25958790,-35316.6,-0.14,10556.7,0.04,-35313.3,-0.14,-15728.7,-0.16
11,Exit long,2024-01-26 12:05,n-l-tp1,19566.75,66,25766400,61703.4,0.24,61706.7,0.24,-1653.3,-0.01,45971.35,0.46
11,Entry long,2024-01-26 11:40,NL,19520,66,25766400,61703.4,0.24,61706.7,0.24,-1653.3,-0.01,45971.35,0.46
12,Exit long,2024-01-26 12:30,n-l-be,19521,67,26156800,1333.3,0.01,72021.65,0.28,-1678.35,-0.01,47308,0.47
12,Entry long,2024-01-26 11:40,NL,19520,67,26156800,1333.3,0.01,72021.65,0.28,-1678.35,-0.01,47308,0.47
13,Exit long,2024-01-28 22:00,a-l-tp1,19483.75,205,79820850,62504.5,0.08,62514.75,0.08,-11285.25,-0.01,109802.2,1.10
13,Entry long,2024-01-28 21:20,AL,19468.5,205,79820850,62504.5,0.08,62514.75,0.08,-11285.25,-0.01,109802.2,1.10
14,Exit long,2024-01-28 22:25,a-l-be,19469.5,206,80210220,4099.4,0.01,84449.7,0.11,-11340.3,-0.01,113911.9,1.14
14,Entry long,2024-01-28 21:20,AL,19468.5,206,80210220,4099.4,0.01,84449.7,0.11,-11340.3,-0.01,113911.9,1.14
15,Exit short,2024-01-30 12:20,n-s-tp1,19537.75,68,26633900,62553.2,0.23,62556.6,0.23,-17343.4,-0.07,176461.7,1.76
15,Entry short,2024-01-30 10:55,NS,19583.75,68,26633900,62553.2,0.23,62556.6,0.23,-17343.4,-0.07,176461.7,1.76
16,Exit short,2024-01-30 14:10,n-s-tp2,19492,68,26633900,124773.2,0.47,124776.6,0.47,-17343.4,-0.07,301238.3,3.01
16,Entry short,2024-01-30 10:55,NS,19583.75,68,26633900,124773.2,0.47,124776.6,0.47,-17343.4,-0.07,301238.3,3.01
17,Exit short,2024-01-31 02:00,a-s-tp1,19369,203,78701070,62909.7,0.08,62919.85,0.08,-49745.15,-0.06,364137.84,3.64
17,Entry short,2024-01-30 22:00,AS,19384.5,203,78701070,62909.7,0.08,62919.85,0.08,-49745.15,-0.06,364137.84,3.64
18,Exit short,2024-01-31 02:05,a-s-be,19383.5,203,78701070,4039.7,0.01,63934.85,0.08,-49745.15,-0.06,368187.7,3.68
18,Entry short,2024-01-30 22:00,AS,19384.5,203,78701070,4039.7,0.01,63934.85,0.08,-49745.15,-0.06,368187.7,3.68
19,Exit short,2024-01-31 11:20,n-s-sl,19291.25,67,25800695,-49586.7,-0.19,1671.65,0.01,-49583.35,-0.19,318597.6,3.19
19,Entry short,2024-01-31 11:00,NS,19254.25,67,25800695,-49586.7,-0.19,1671.65,0.01,-49583.35,-0.19,318597.6,3.19
20,Exit short,2024-01-31 11:20,n-s-sl,19291.25,68,26185780,-50326.8,-0.19,1696.6,0.01,-50323.4,-0.19,268274.2,2.68
20,Entry short,2024-01-31 11:00,NS,19254.25,68,26185780,-50326.8,-0.19,1696.6,0.01,-50323.4,-0.19,268274.2,2.68
21,Exit long,2024-02-01 10:50,n-l-sl,19257.75,67,25855300,-49921.7,-0.19,5691.65,0.02,-49918.35,-0.19,218349.16,2.18
21,Entry long,2024-02-01 10:40,NL,19295,67,25855300,-49921.7,-0.19,5691.65,0.02,-49918.35,-0.19,218349.16,2.18
22,Exit long,2024-02-01 10:50,n-l-sl,19257.75,67,25855300,-49921.7,-0.19,5691.65,0.02,-49918.35,-0.19,168430.8,1.68
22,Entry long,2024-02-01 10:40,NL,19295,67,25855300,-49921.7,-0.19,5691.65,0.02,-49918.35,-0.19,168430.8,1.68
23,Exit long,2024-02-01 21:15,a-l-sl,19553,194,75900560,-34939.4,-0.05,16480.3,0.02,-34929.7,-0.05,133481.66,1.33
23,Entry long,2024-02-01 20:40,AL,19562,194,75900560,-34939.4,-0.05,16480.3,0.02,-34929.7,-0.05,133481.66,1.33
24,Exit long,2024-02-01 21:15,a-l-sl,19553,195,76291800,-35119.5,-0.05,16565.25,0.02,-35109.75,-0.05,98371.9,0.98
24,Entry long,2024-02-01 20:40,AL,19562,195,76291800,-35119.5,-0.05,16565.25,0.02,-35109.75,-0.05,98371.9,0.98
25,Exit long,2024-02-02 11:25,n-l-tp1,19606,64,25033920,61753.6,0.25,61756.8,0.25,-12483.2,-0.05,160122.25,1.60
25,Entry long,2024-02-02 11:00,NL,19557.75,64,25033920,61753.6,0.25,61756.8,0.25,-12483.2,-0.05,160122.25,1.60
26,Exit long,2024-02-02 11:50,n-l-tp2,19654.25,65,25425075,125443.5,0.49,125446.75,0.49,-12678.25,-0.05,285569,2.86
26,Entry long,2024-02-02 11:00,NL,19557.75,65,25425075,125443.5,0.49,125446.75,0.49,-12678.25,-0.05,285569,2.86
27,Exit short,2024-02-05 13:10,n-s-sl,19663,63,24725925,-49461.3,-0.20,17636.85,0.07,-49458.15,-0.20,236104.5,2.36
27,Entry short,2024-02-05 12:10,NS,19623.75,63,24725925,-49461.3,-0.20,17636.85,0.07,-49458.15,-0.20,236104.5,2.36
28,Exit short,2024-02-05 13:10,n-s-sl,19663,64,25118400,-50246.4,-0.20,17916.8,0.07,-50243.2,-0.20,185861.3,1.86
28,Entry short,2024-02-05 12:10,NS,19623.75,64,25118400,-50246.4,-0.20,17916.8,0.07,-50243.2,-0.20,185861.3,1.86
29,Exit long,2024-02-06 00:00,a-l-tp1,19685.75,195,76712025,62380.5,0.08,62390.25,0.08,-5859.75,-0.01,248232,2.48
29,Entry long,2024-02-05 22:35,AL,19669.75,195,76712025,62380.5,0.08,62390.25,0.08,-5859.75,-0.01,248232,2.48
30,Exit long,2024-02-06 02:20,a-l-tp2,19701.75,196,77105420,125420.4,0.16,125430.2,0.16,-5889.8,-0.01,373662.2,3.74
30,Entry long,2024-02-05 22:35,AL,19669.75,196,77105420,125420.4,0.16,125430.2,0.16,-5889.8,-0.01,373662.2,3.74
31,Exit short,2024-02-06 10:25,n-s-tp1,19548.75,65,25475775,62393.5,0.24,62396.75,0.24,-4553.25,-0.02,436052.44,4.36
31,Entry short,2024-02-06 10:15,NS,19596.75,65,25475775,62393.5,0.24,62396.75,0.24,-4553.25,-0.02,436052.44,4.36
32,Exit short,2024-02-06 10:35,n-s-be,19595.75,65,25475775,1293.5,0.01,73771.75,0.29,-4553.25,-0.02,437349.2,4.37
32,Entry short,2024-02-06 10:15,NS,19596.75,65,25475775,1293.5,0.01,73771.75,0.29,-4553.25,-0.02,437349.2,4.37
33,Exit long,2024-02-07 11:55,n-l-tp1,19791.5,66,26062080,62693.4,0.24,62696.7,0.24,-3.3,0.00,500039.3,5.00
33,Entry long,2024-02-07 11:35,NL,19744,66,26062080,62693.4,0.24,62696.7,0.24,-3.3,0.00,500039.3,5.00
34,Exit long,2024-02-07 12:30,n-l-be,19745,66,26062080,1313.4,0.01,67976.7,0.26,-3.3,0.00,501356,5.01
34,Entry long,2024-02-07 11:35,NL,19744,66,26062080,1313.4,0.01,67976.7,0.26,-3.3,0.00,501356,5.01
35,Exit long,2024-02-08 02:10,a-l-tp1,19800.5,198,78340680,69280.2,0.09,69290.1,0.09,-4959.9,-0.01,570626.25,5.71
35,Entry long,2024-02-07 20:40,AL,19783,198,78340680,69280.2,0.09,69290.1,0.09,-4959.9,-0.01,570626.25,5.71
36,Exit long,2024-02-08 03:15,a-l-be,19784,199,78736340,3960.1,0.01,84565.05,0.11,-4984.95,-0.01,574596.3,5.75
36,Entry long,2024-02-07 20:40,AL,19783,199,78736340,3960.1,0.01,84565.05,0.11,-4984.95,-0.01,574596.3,5.75
37,Exit long,2024-02-08 14:35,n-l-sl,19775.25,66,26153490,-50166.6,-0.19,32996.7,0.13,-50163.3,-0.19,524426.4,5.24
37,Entry long,2024-02-08 11:25,NL,19813.25,66,26153490,-50166.6,-0.19,32996.7,0.13,-50163.3,-0.19,524426.4,5.24
38,Exit long,2024-02-08 14:35,n-l-sl,19775.25,66,26153490,-50166.6,-0.19,32996.7,0.13,-50163.3,-0.19,474263.1,4.74
38,Entry long,2024-02-08 11:25,NL,19813.25,66,26153490,-50166.6,-0.19,32996.7,0.13,-50163.3,-0.19,474263.1,4.74
39,Exit long,2024-02-12 11:35,n-l-tp1,20062.5,69,27618285,67958.1,0.25,67961.55,0.25,-11388.45,-0.04,542217.7,5.42
39,Entry long,2024-02-12 11:00,NL,20013.25,69,27618285,67958.1,0.25,67961.55,0.25,-11388.45,-0.04,542217.7,5.42
40,Exit long,2024-02-12 12:20,n-l-be,20014.25,70,28018550,1393,0.00,69996.5,0.25,-11553.5,-0.04,543614.2,5.44
40,Entry long,2024-02-12 11:00,NL,20013.25,70,28018550,1393,0.00,69996.5,0.25,-11553.5,-0.04,543614.2,5.44
41,Exit long,2024-02-13 12:55,n-l-sl,19610.5,70,27504750,-50057,-0.18,32896.5,0.12,-50053.5,-0.18,493553.7,4.94
41,Entry long,2024-02-13 12:05,NL,19646.25,70,27504750,-50057,-0.18,32896.5,0.12,-50053.5,-0.18,493553.7,4.94
42,Exit long,2024-02-13 12:55,n-l-sl,19610.5,70,27504750,-50057,-0.18,32896.5,0.12,-50053.5,-0.18,443500.2,4.44
42,Entry long,2024-02-13 12:05,NL,19646.25,70,27504750,-50057,-0.18,32896.5,0.12,-50053.5,-0.18,443500.2,4.44
43,Exit short,2024-02-14 00:05,a-s-sl,19629.5,199,78074665,-50764.9,-0.07,14915.05,0.02,-50754.95,-0.07,392725.34,3.93
43,Entry short,2024-02-13 22:00,AS,19616.75,199,78074665,-50764.9,-0.07,14915.05,0.02,-50754.95,-0.07,392725.34,3.93
44,Exit short,2024-02-14 00:05,a-s-sl,19629.5,199,78074665,-50764.9,-0.07,14915.05,0.02,-50754.95,-0.07,341970.4,3.42
44,Entry short,2024-02-13 22:00,AS,19616.75,199,78074665,-50764.9,-0.07,14915.05,0.02,-50754.95,-0.07,341970.4,3.42
45,Exit long,2024-02-14 10:45,n-l-sl,19726.5,66,26088810,-49836.6,-0.19,9236.7,0.04,-49833.3,-0.19,292130.5,2.92
45,Entry long,2024-02-14 10:30,NL,19764.25,66,26088810,-49836.6,-0.19,9236.7,0.04,-49833.3,-0.19,292130.5,2.92
46,Exit long,2024-02-14 10:45,n-l-sl,19726.5,66,26088810,-49836.6,-0.19,9236.7,0.04,-49833.3,-0.19,242297.2,2.42
46,Entry long,2024-02-14 10:30,NL,19764.25,66,26088810,-49836.6,-0.19,9236.7,0.04,-49833.3,-0.19,242297.2,2.42
47,Exit short,2024-02-15 11:05,n-s-tp1,19726.25,67,26495820,62638.3,0.24,62641.65,0.24,-43218.35,-0.16,304932.16,3.05
47,Entry short,2024-02-15 10:05,NS,19773,67,26495820,62638.3,0.24,62641.65,0.24,-43218.35,-0.16,304932.16,3.05
48,Exit short,2024-02-15 11:25,n-s-be,19772,67,26495820,1333.3,0.01,68001.65,0.26,-43218.35,-0.16,306268.8,3.06
48,Entry short,2024-02-15 10:05,NS,19773,67,26495820,1333.3,0.01,68001.65,0.26,-43218.35,-0.16,306268.8,3.06
49,Exit long,2024-02-16 01:55,a-l-tp1,19895,204,81108360,63219.6,0.08,63229.8,0.08,-25510.2,-0.03,369478.16,3.69
49,Entry long,2024-02-15 22:20,AL,19879.5,204,81108360,63219.6,0.08,63229.8,0.08,-25510.2,-0.03,369478.16,3.69
50,Exit long,2024-02-16 02:50,a-l-tp2,19910.25,205,81505950,126054.5,0.15,126064.75,0.15,-25635.25,-0.03,495542.9,4.96
50,Entry long,2024-02-15 22:20,AL,19879.5,205,81505950,126054.5,0.15,126064.75,0.15,-25635.25,-0.03,495542.9,4.96
51,Exit short,2024-02-16 13:05,n-s-tp1,19762.25,68,26939220,62553.2,0.23,62556.6,0.23,-35023.4,-0.13,558092.7,5.58
51,Entry short,2024-02-16 11:15,NS,19808.25,68,26939220,62553.2,0.23,62556.6,0.23,-35023.4,-0.13,558092.7,5.58
52,Exit short,2024-02-16 13:45,n-s-be,19807.25,68,26939220,1353.2,0.01,87376.6,0.32,-35023.4,-0.13,559449.3,5.59
52,Entry short,2024-02-16 11:15,NS,19808.25,68,26939220,1353.2,0.01,87376.6,0.32,-35023.4,-0.13,559449.3,5.59
53,Exit short,2024-02-19 19:05,n-s-tp1,19679.25,66,26038320,61703.4,0.24,61706.7,0.24,-16173.3,-0.06,621149.4,6.21
53,Entry short,2024-02-19 10:30,NS,19726,66,26038320,61703.4,0.24,61706.7,0.24,-16173.3,-0.06,621149.4,6.21
54,Exit short,2024-02-19 20:55,n-s-tp2,19632.5,67,26432840,125283.3,0.47,125286.65,0.47,-16418.35,-0.06,746436,7.46
54,Entry short,2024-02-19 10:30,NS,19726,67,26432840,125283.3,0.47,125286.65,0.47,-16418.35,-0.06,746436,7.46
55,Exit long,2024-02-22 00:45,a-l-tp1,19745.25,190,74969250,62681,0.08,62690.5,0.08,-16159.5,-0.02,809107.5,8.09
55,Entry long,2024-02-21 22:25,AL,19728.75,190,74969250,62681,0.08,62690.5,0.08,-16159.5,-0.02,809107.5,8.09
56,Exit long,2024-02-22 00:55,a-l-be,19729.75,190,74969250,3781,0.01,113040.5,0.15,-16159.5,-0.02,812898,8.13
56,Entry long,2024-02-21 22:25,AL,19728.75,190,74969250,3781,0.01,113040.5,0.15,-16159.5,-0.02,812898,8.13
57,Exit long,2024-02-22 10:45,n-l-sl,19853,63,25055100,-40326.3,-0.16,10391.85,0.04,-40323.15,-0.16,772568.56,7.73
57,Entry long,2024-02-22 10:35,NL,19885,63,25055100,-40326.3,-0.16,10391.85,0.04,-40323.15,-0.16,772568.56,7.73
58,Exit long,2024-02-22 10:45,n-l-sl,19853,63,25055100,-40326.3,-0.16,10391.85,0.04,-40323.15,-0.16,732245.4,7.32
58,Entry long,2024-02-22 10:35,NL,19885,63,25055100,-40326.3,-0.16,10391.85,0.04,-40323.15,-0.16,732245.4,7.32
59,Exit long,2024-02-23 00:20,a-l-tp1,19996.25,182,72723560,62771.8,0.09,62780.9,0.09,-5469.1,-0.01,795008.06,7.95
59,Entry long,2024-02-22 20:55,AL,19979,182,72723560,62771.8,0.09,62780.9,0.09,-5469.1,-0.01,795008.06,7.95
60,Exit long,2024-02-23 01:40,a-l-be,19980,183,73123140,3641.7,0.00,64040.85,0.09,-5499.15,-0.01,798658.9,7.99
60,Entry long,2024-02-22 20:55,AL,19979,183,73123140,3641.7,0.00,64040.85,0.09,-5499.15,-0.01,798658.9,7.99
61,Exit long,2024-02-25 21:40,a-l-tp1,19902.25,186,73973130,63221.4,0.09,63230.7,0.09,-30699.3,-0.04,861871,8.62
61,Entry long,2024-02-25 20:50,AL,19885.25,186,73973130,63221.4,0.09,63230.7,0.09,-30699.3,-0.04,861871,8.62
62,Exit long,2024-02-25 22:00,a-l-be,19886.25,186,73973130,3701.4,0.01,79040.7,0.11,-30699.3,-0.04,865581.7,8.66
62,Entry long,2024-02-25 20:50,AL,19885.25,186,73973130,3701.4,0.01,79040.7,0.11,-30699.3,-0.04,865581.7,8.66
63,Exit short,2024-02-27 00:40,a-s-tp1,19878.25,193,76792770,62705.7,0.08,62715.35,0.08,-24134.65,-0.03,928277.75,9.28
63,Entry short,2024-02-26 22:30,AS,19894.5,193,76792770,62705.7,0.08,62715.35,0.08,-24134.65,-0.03,928277.75,9.28
64,Exit short,2024-02-27 02:10,a-s-be,19893.5,193,76792770,3840.7,0.01,97455.35,0.13,-24134.65,-0.03,932128.1,9.32
64,Entry short,2024-02-26 22:30,AS,19894.5,193,76792770,3840.7,0.01,97455.35,0.13,-24134.65,-0.03,932128.1,9.32
65,Exit long,2024-02-28 00:25,a-l-sl,19938.75,200,79805000,-50020,-0.06,29990,0.04,-50010,-0.06,882098.1,8.82
65,Entry long,2024-02-27 20:30,AL,19951.25,200,79805000,-50020,-0.06,29990,0.04,-50010,-0.06,882098.1,8.82
66,Exit long,2024-02-28 00:25,a-l-sl,19938.75,200,79805000,-50020,-0.06,29990,0.04,-50010,-0.06,832088.1,8.32
66,Entry long,2024-02-27 20:30,AL,19951.25,200,79805000,-50020,-0.06,29990,0.04,-50010,-0.06,832088.1,8.32
67,Exit long,2024-02-28 12:30,n-l-sl,19859.75,66,26264370,-49506.6,-0.19,25736.7,0.10,-49503.3,-0.19,782578.1,7.83
67,Entry long,2024-02-28 11:30,NL,19897.25,66,26264370,-49506.6,-0.19,25736.7,0.10,-49503.3,-0.19,782578.1,7.83
68,Exit long,2024-02-28 12:30,n-l-sl,19859.75,67,26662315,-50256.7,-0.19,26126.65,0.10,-50253.35,-0.19,732324.8,7.32
68,Entry long,2024-02-28 11:30,NL,19897.25,67,26662315,-50256.7,-0.19,26126.65,0.10,-50253.35,-0.19,732324.8,7.32
69,Exit long,2024-02-28 23:30,a-l-tp1,19864.25,204,80982900,63219.6,0.08,63229.8,0.08,-33670.2,-0.04,795534.1,7.96
69,Entry long,2024-02-28 22:05,AL,19848.75,204,80982900,63219.6,0.08,63229.8,0.08,-33670.2,-0.04,795534.1,7.96
70,Exit long,2024-02-29 01:40,a-l-be,19849.75,205,81379875,4079.5,0.01,95314.75,0.12,-33835.25,-0.04,799623.9,8.00
70,Entry long,2024-02-28 22:05,AL,19848.75,205,81379875,4079.5,0.01,95314.75,0.12,-33835.25,-0.04,799623.9,8.00
71,Exit short,2024-02-29 11:00,n-s-tp1,19910.5,68,27150700,72413.2,0.27,72416.6,0.27,-21763.4,-0.08,872033.7,8.72
71,Entry short,2024-02-29 10:20,NS,19963.75,68,27150700,72413.2,0.27,72416.6,0.27,-21763.4,-0.08,872033.7,8.72
72,Exit short,2024-02-29 11:35,n-s-tp2,19864.75,68,27150700,134633.2,0.50,134636.6,0.50,-21763.4,-0.08,1006670.3,10.07
72,Entry short,2024-02-29 10:20,NS,19963.75,68,27150700,134633.2,0.50,134636.6,0.50,-21763.4,-0.08,1006670.3,10.07
73,Exit short,2024-03-05 00:10,a-s-tp1,20142.75,203,81842495,62909.7,0.08,62919.85,0.08,-4070.15,0.00,1069569.9,10.70
73,Entry short,2024-03-04 23:00,AS,20158.25,203,81842495,62909.7,0.08,62919.85,0.08,-4070.15,0.00,1069569.9,10.70
74,Exit short,2024-03-05 00:50,a-s-tp2,20127.25,203,81842495,125839.7,0.15,125849.85,0.15,-4070.15,0.00,1195419.8,11.95
74,Entry short,2024-03-04 23:00,AS,20158.25,203,81842495,125839.7,0.15,125849.85,0.15,-4070.15,0.00,1195419.8,11.95
75,Exit short,2024-03-06 11:00,n-s-sl,20031.5,64,25590400,-49926.4,-0.20,0,0.00,-49923.2,-0.20,1145490.1,11.45
75,Entry short,2024-03-06 10:45,NS,19992.5,64,25590400,-49926.4,-0.20,0,0.00,-49923.2,-0.20,1145490.1,11.45
76,Exit short,2024-03-06 11:00,n-s-sl,20031.5,64,25590400,-49926.4,-0.20,0,0.00,-49923.2,-0.20,1095566.9,10.96
76,Entry short,2024-03-06 10:45,NS,19992.5,64,25590400,-49926.4,-0.20,0,0.00,-49923.2,-0.20,1095566.9,10.96
77,Exit short,2024-03-06 22:40,a-s-sl,19899.25,194,77158650,-50459.4,-0.07,26180.3,0.03,-50449.7,-0.07,1045097.75,10.45
77,Entry short,2024-03-06 21:35,AS,19886.25,194,77158650,-50459.4,-0.07,26180.3,0.03,-50449.7,-0.07,1045097.75,10.45
78,Exit short,2024-03-06 22:40,a-s-sl,19899.25,195,77556375,-50719.5,-0.07,26315.25,0.03,-50709.75,-0.07,994388,9.94
78,Entry short,2024-03-06 21:35,AS,19886.25,195,77556375,-50719.5,-0.07,26315.25,0.03,-50709.75,-0.07,994388,9.94
79,Exit long,2024-03-07 11:40,n-l-tp1,20239,64,25844160,61753.6,0.24,61756.8,0.24,-17923.2,-0.07,1056138.4,10.56
79,Entry long,2024-03-07 10:50,NL,20190.75,64,25844160,61753.6,0.24,61756.8,0.24,-17923.2,-0.07,1056138.4,10.56
80,Exit long,2024-03-07 13:45,n-l-tp2,20287,65,26247975,125118.5,0.48,125121.75,0.48,-18203.25,-0.07,1181260.1,11.81
80,Entry long,2024-03-07 10:50,NL,20190.75,65,26247975,125118.5,0.48,125121.75,0.48,-18203.25,-0.07,1181260.1,11.81
81,Exit long,2024-03-08 11:00,n-l-sl,20268.5,61,24777285,-49721.1,-0.20,39036.95,0.16,-49718.05,-0.20,1131535.9,11.32
81,Entry long,2024-03-08 10:40,NL,20309.25,61,24777285,-49721.1,-0.20,39036.95,0.16,-49718.05,-0.20,1131535.9,11.32
82,Exit long,2024-03-08 11:00,n-l-sl,20268.5,62,25183470,-50536.2,-0.20,39676.9,0.16,-50533.1,-0.20,1081002.8,10.81
82,Entry long,2024-03-08 10:40,NL,20309.25,62,25183470,-50536.2,-0.20,39676.9,0.16,-50533.1,-0.20,1081002.8,10.81
83,Exit short,2024-03-10 23:55,a-s-tp1,19940,177,70659285,71667.3,0.10,71676.15,0.10,-17708.85,-0.03,1152661.2,11.53
83,Entry short,2024-03-10 22:40,AS,19960.25,177,70659285,71667.3,0.10,71676.15,0.10,-17708.85,-0.03,1152661.2,11.53
84,Exit short,2024-03-11 00:00,a-s-tp2,19922.5,178,71058490,134372.2,0.19,134381.1,0.19,-17808.9,-0.03,1287042.2,12.87
84,Entry short,2024-03-10 22:40,AS,19960.25,178,71058490,134372.2,0.19,134381.1,0.19,-17808.9,-0.03,1287042.2,12.87
85,Exit long,2024-03-11 20:55,a-l-sl,19983.5,182,72781800,-41878.2,-0.06,2720.9,0.00,-41869.1,-0.06,1245155,12.45
85,Entry long,2024-03-11 20:35,AL,19995,182,72781800,-41878.2,-0.06,2720.9,0.00,-41869.1,-0.06,1245155,12.45
86,Exit long,2024-03-11 20:55,a-l-sl,19983.5,183,73181700,-42108.3,-0.06,2735.85,0.00,-42099.15,-0.06,1203055.8,12.03
86,Entry long,2024-03-11 20:35,AL,19995,183,73181700,-42108.3,-0.06,2735.85,0.00,-42099.15,-0.06,1203055.8,12.03
87,Exit long,2024-03-12 13:20,n-l-tp1,20097.25,60,24054900,61794,0.26,61797,0.26,-30903,-0.13,1264846.8,12.65
87,Entry long,2024-03-12 12:45,NL,20045.75,60,24054900,61794,0.26,61797,0.26,-30903,-0.13,1264846.8,12.65
88,Exit long,2024-03-12 14:30,n-l-tp2,20148.5,61,24455815,125348.9,0.51,125351.95,0.51,-31418.05,-0.13,1390198.8,13.90
88,Entry long,2024-03-12 12:45,NL,20045.75,61,24455815,125348.9,0.51,125351.95,0.51,-31418.05,-0.13,1390198.8,13.90
89,Exit short,2024-03-13 11:40,n-s-tp1,20004.25,60,24067500,62394,0.26,62397,0.26,-30003,-0.12,1452589.8,14.53
89,Entry short,2024-03-13 10:30,NS,20056.25,60,24067500,62394,0.26,62397,0.26,-30003,-0.12,1452589.8,14.53
90,Exit short,2024-03-13 12:50,n-s-be,20055.25,60,24067500,1194,0.00,93297,0.39,-30003,-0.12,1453786.8,14.54
90,Entry short,2024-03-13 10:30,NS,20056.25,60,24067500,1194,0.00,93297,0.39,-30003,-0.12,1453786.8,14.54
91,Exit short,2024-03-14 10:30,n-s-sl,20014.75,61,24367975,-50026.1,-0.21,5181.95,0.02,-50023.05,-0.21,1403757.5,14.04
91,Entry short,2024-03-14 10:10,NS,19973.75,61,24367975,-50026.1,-0.21,5181.95,0.02,-50023.05,-0.21,1403757.5,14.04
92,Exit short,2024-03-14 10:30,n-s-sl,20014.75,61,24367975,-50026.1,-0.21,5181.95,0.02,-50023.05,-0.21,1353734.5,13.54
92,Entry short,2024-03-14 10:10,NS,19973.75,61,24367975,-50026.1,-0.21,5181.95,0.02,-50023.05,-0.21,1353734.5,13.54
93,Exit long,2024-03-14 22:00,a-l-sl,19937.5,183,73017000,-45768.3,-0.06,57635.85,0.08,-45759.15,-0.06,1307957,13.08
93,Entry long,2024-03-14 20:40,AL,19950,183,73017000,-45768.3,-0.06,57635.85,0.08,-45759.15,-0.06,1307957,13.08
94,Exit long,2024-03-14 22:00,a-l-sl,19937.5,183,73017000,-45768.3,-0.06,57635.85,0.08,-45759.15,-0.06,1262197.9,12.62
94,Entry long,2024-03-14 20:40,AL,19950,183,73017000,-45768.3,-0.06,57635.85,0.08,-45759.15,-0.06,1262197.9,12.62
95,Exit short,2024-03-15 10:25,n-s-sl,19811.5,61,24145325,-24711.1,-0.10,13111.95,0.05,-24708.05,-0.10,1237483.8,12.37
95,Entry short,2024-03-15 10:10,NS,19791.25,61,24145325,-24711.1,-0.10,13111.95,0.05,-24708.05,-0.10,1237483.8,12.37
96,Exit short,2024-03-15 10:25,n-s-sl,19811.5,61,24145325,-24711.1,-0.10,13111.95,0.05,-24708.05,-0.10,1212775.8,12.13
96,Entry short,2024-03-15 10:10,NS,19791.25,61,24145325,-24711.1,-0.10,13111.95,0.05,-24708.05,-0.10,1212775.8,12.13
