Trade #,Type,Date and time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
15,Exit short,2024-01-30 12:20,n-s-tp1,19537.75,34,13316950,31276.6,0.23,31278.3,0.23,-8671.7,-0.07,88421.1,1.77
15,Entry short,2024-01-30 10:55,NS,19583.75,34,13316950,31276.6,0.23,31278.3,0.23,-8671.7,-0.07,88421.1,1.77
16,Exit short,2024-01-30 14:10,n-s-tp2,19492,34,13316950,62386.6,0.47,62388.3,0.47,-8671.7,-0.07,150809.4,3.02
16,Entry short,2024-01-30 10:55,NS,19583.75,34,13316950,62386.6,0.47,62388.3,0.47,-8671.7,-0.07,150809.4,3.02
17,Exit short,2024-01-31 02:00,a-s-tp1,19369,101,39156690,31299.9,0.08,31304.95,0.08,-24750.05,-0.06,182104.2,3.64
17,Entry short,2024-01-30 22:00,AS,19384.5,101,39156690,31299.9,0.08,31304.95,0.08,-24750.05,-0.06,182104.2,3.64
18,Exit short,2024-01-31 02:05,a-s-be,19383.5,102,39544380,2029.8,0.01,32124.9,0.08,-24995.1,-0.06,184139.1,3.68
18,Entry short,2024-01-30 22:00,AS,19384.5,102,39544380,2029.8,0.01,32124.9,0.08,-24995.1,-0.06,184139.1,3.68
19,Exit short,2024-01-31 11:20,n-s-sl,19291.25,33,12707805,-24423.3,-0.19,823.35,0.01,-24421.65,-0.19,159714.1,3.19
19,Entry short,2024-01-31 11:00,NS,19254.25,33,12707805,-24423.3,-0.19,823.35,0.01,-24421.65,-0.19,159714.1,3.19
20,Exit short,2024-01-31 11:20,n-s-sl,19291.25,34,13092890,-25163.4,-0.19,848.3,0.01,-25161.7,-0.19,134552.4,2.69
20,Entry short,2024-01-31 11:00,NS,19254.25,34,13092890,-25163.4,-0.19,848.3,0.01,-25161.7,-0.19,134552.4,2.69
21,Exit long,2024-02-01 10:50,n-l-sl,19257.75,33,12734700,-24588.3,-0.19,2803.35,0.02,-24586.65,-0.19,109962.4,2.20
21,Entry long,2024-02-01 10:40,NL,19295,33,12734700,-24588.3,-0.19,2803.35,0.02,-24586.65,-0.19,109962.4,2.20
22,Exit long,2024-02-01 10:50,n-l-sl,19257.75,34,13120600,-25333.4,-0.19,2888.3,0.02,-25331.7,-0.19,84630.7,1.69
22,Entry long,2024-02-01 10:40,NL,19295,34,13120600,-25333.4,-0.19,2888.3,0.02,-25331.7,-0.19,84630.7,1.69
23,Exit long,2024-02-01 21:15,a-l-sl,19553,97,37950280,-17469.7,-0.05,8240.15,0.02,-17464.85,-0.05,67156.15,1.34
23,Entry long,2024-02-01 20:40,AL,19562,97,37950280,-17469.7,-0.05,8240.15,0.02,-17464.85,-0.05,67156.15,1.34
24,Exit long,2024-02-01 21:15,a-l-sl,19553,97,37950280,-17469.7,-0.05,8240.15,0.02,-17464.85,-0.05,49691.3,0.99
24,Entry long,2024-02-01 20:40,AL,19562,97,37950280,-17469.7,-0.05,8240.15,0.02,-17464.85,-0.05,49691.3,0.99
25,Exit long,2024-02-02 11:25,n-l-tp1,19606,32,12516960,30876.8,0.25,30878.4,0.25,-6241.6,-0.05,80566.5,1.61
25,Entry long,2024-02-02 11:00,NL,19557.75,32,12516960,30876.8,0.25,30878.4,0.25,-6241.6,-0.05,80566.5,1.61
26,Exit long,2024-02-02 11:50,n-l-tp2,19654.25,32,12516960,61756.8,0.49,61758.4,0.49,-6241.6,-0.05,142324.9,2.85
26,Entry long,2024-02-02 11:00,NL,19557.75,32,12516960,61756.8,0.49,61758.4,0.49,-6241.6,-0.05,142324.9,2.85
27,Exit short,2024-02-05 13:10,n-s-sl,19663,31,12166725,-24338.1,-0.20,8678.45,0.07,-24336.55,-0.20,117985.2,2.36
27,Entry short,2024-02-05 12:10,NS,19623.75,31,12166725,-24338.1,-0.20,8678.45,0.07,-24336.55,-0.20,117985.2,2.36
28,Exit short,2024-02-05 13:10,n-s-sl,19663,32,12559200,-25123.2,-0.20,8958.4,0.07,-25121.6,-0.20,92863.6,1.86
28,Entry short,2024-02-05 12:10,NS,19623.75,32,12559200,-25123.2,-0.20,8958.4,0.07,-25121.6,-0.20,92863.6,1.86
29,Exit long,2024-02-06 00:00,a-l-tp1,19685.75,97,38159315,31030.3,0.08,31035.15,0.08,-2914.85,-0.01,123889,2.48
29,Entry long,2024-02-05 22:35,AL,19669.75,97,38159315,31030.3,0.08,31035.15,0.08,-2914.85,-0.01,123889,2.48
30,Exit long,2024-02-06 02:20,a-l-tp2,19701.75,98,38552710,62710.2,0.16,62715.1,0.16,-2944.9,-0.01,186604.1,3.73
30,Entry long,2024-02-05 22:35,AL,19669.75,98,38552710,62710.2,0.16,62715.1,0.16,-2944.9,-0.01,186604.1,3.73
31,Exit short,2024-02-06 10:25,n-s-tp1,19548.75,32,12541920,30716.8,0.24,30718.4,0.24,-2241.6,-0.02,217319.25,4.35
31,Entry short,2024-02-06 10:15,NS,19596.75,32,12541920,30716.8,0.24,30718.4,0.24,-2241.6,-0.02,217319.25,4.35
32,Exit short,2024-02-06 10:35,n-s-be,19595.75,33,12933855,656.7,0.01,37453.35,0.29,-2311.65,-0.02,217977.6,4.36
32,Entry short,2024-02-06 10:15,NS,19596.75,33,12933855,656.7,0.01,37453.35,0.29,-2311.65,-0.02,217977.6,4.36
33,Exit long,2024-02-07 11:55,n-l-tp1,19791.5,33,13031040,31346.7,0.24,31348.35,0.24,-1.65,0.00,249322.66,4.99
33,Entry long,2024-02-07 11:35,NL,19744,33,13031040,31346.7,0.24,31348.35,0.24,-1.65,0.00,249322.66,4.99
34,Exit long,2024-02-07 12:30,n-l-be,19745,33,13031040,656.7,0.01,33988.35,0.26,-1.65,0.00,249981,5.00
34,Entry long,2024-02-07 11:35,NL,19744,33,13031040,656.7,0.01,33988.35,0.26,-1.65,0.00,249981,5.00
35,Exit long,2024-02-08 02:10,a-l-tp1,19800.5,99,39170340,34640.1,0.09,34645.05,0.09,-2479.95,-0.01,284616.16,5.69
35,Entry long,2024-02-07 20:40,AL,19783,99,39170340,34640.1,0.09,34645.05,0.09,-2479.95,-0.01,284616.16,5.69
36,Exit long,2024-02-08 03:15,a-l-be,19784,99,39170340,1970.1,0.01,42070.05,0.11,-2479.95,-0.01,286591.2,5.73
36,Entry long,2024-02-07 20:40,AL,19783,99,39170340,1970.1,0.01,42070.05,0.11,-2479.95,-0.01,286591.2,5.73
37,Exit long,2024-02-08 14:35,n-l-sl,19775.25,33,13076745,-25083.3,-0.19,16498.35,0.13,-25081.65,-0.19,261506.25,5.23
37,Entry long,2024-02-08 11:25,NL,19813.25,33,13076745,-25083.3,-0.19,16498.35,0.13,-25081.65,-0.19,261506.25,5.23
38,Exit long,2024-02-08 14:35,n-l-sl,19775.25,33,13076745,-25083.3,-0.19,16498.35,0.13,-25081.65,-0.19,236424.6,4.73
38,Entry long,2024-02-08 11:25,NL,19813.25,33,13076745,-25083.3,-0.19,16498.35,0.13,-25081.65,-0.19,236424.6,4.73
39,Exit long,2024-02-12 11:35,n-l-tp1,20062.5,34,13609010,33486.6,0.25,33488.3,0.25,-5611.7,-0.04,269909.44,5.40
39,Entry long,2024-02-12 11:00,NL,20013.25,34,13609010,33486.6,0.25,33488.3,0.25,-5611.7,-0.04,269909.44,5.40
40,Exit long,2024-02-12 12:20,n-l-be,20014.25,35,14009275,696.5,0.00,34998.25,0.25,-5776.75,-0.04,270607.7,5.41
40,Entry long,2024-02-12 11:00,NL,20013.25,35,14009275,696.5,0.00,34998.25,0.25,-5776.75,-0.04,270607.7,5.41
41,Exit long,2024-02-13 12:55,n-l-sl,19610.5,35,13752375,-25028.5,-0.18,16448.25,0.12,-25026.75,-0.18,245577.45,4.91
41,Entry long,2024-02-13 12:05,NL,19646.25,35,13752375,-25028.5,-0.18,16448.25,0.12,-25026.75,-0.18,245577.45,4.91
42,Exit long,2024-02-13 12:55,n-l-sl,19610.5,35,13752375,-25028.5,-0.18,16448.25,0.12,-25026.75,-0.18,220550.7,4.41
42,Entry long,2024-02-13 12:05,NL,19646.25,35,13752375,-25028.5,-0.18,16448.25,0.12,-25026.75,-0.18,220550.7,4.41
43,Exit short,2024-02-14 00:05,a-s-sl,19629.5,99,38841165,-25254.9,-0.07,7420.05,0.02,-25249.95,-0.07,195290.8,3.91
43,Entry short,2024-02-13 22:00,AS,19616.75,99,38841165,-25254.9,-0.07,7420.05,0.02,-25249.95,-0.07,195290.8,3.91
44,Exit short,2024-02-14 00:05,a-s-sl,19629.5,100,39233500,-25510,-0.07,7495,0.02,-25505,-0.07,169785.8,3.40
44,Entry short,2024-02-13 22:00,AS,19616.75,100,39233500,-25510,-0.07,7495,0.02,-25505,-0.07,169785.8,3.40
45,Exit long,2024-02-14 10:45,n-l-sl,19726.5,33,13044405,-24918.3,-0.19,4618.35,0.04,-24916.65,-0.19,144865.84,2.90
45,Entry long,2024-02-14 10:30,NL,19764.25,33,13044405,-24918.3,-0.19,4618.35,0.04,-24916.65,-0.19,144865.84,2.90
46,Exit long,2024-02-14 10:45,n-l-sl,19726.5,33,13044405,-24918.3,-0.19,4618.35,0.04,-24916.65,-0.19,119949.2,2.40
46,Entry long,2024-02-14 10:30,NL,19764.25,33,13044405,-24918.3,-0.19,4618.35,0.04,-24916.65,-0.19,119949.2,2.40
47,Exit short,2024-02-15 11:05,n-s-tp1,19726.25,33,13050180,30851.7,0.24,30853.35,0.24,-21286.65,-0.16,150799.2,3.02
47,Entry short,2024-02-15 10:05,NS,19773,33,13050180,30851.7,0.24,30853.35,0.24,-21286.65,-0.16,150799.2,3.02
48,Exit short,2024-02-15 11:25,n-s-be,19772,34,13445640,676.6,0.01,34508.3,0.26,-21931.7,-0.16,151477.5,3.03
48,Entry short,2024-02-15 10:05,NS,19773,34,13445640,676.6,0.01,34508.3,0.26,-21931.7,-0.16,151477.5,3.03
49,Exit long,2024-02-16 01:55,a-l-tp1,19895,102,40554180,31609.8,0.08,31614.9,0.08,-12755.1,-0.03,183082.2,3.66
49,Entry long,2024-02-15 22:20,AL,19879.5,102,40554180,31609.8,0.08,31614.9,0.08,-12755.1,-0.03,183082.2,3.66
50,Exit long,2024-02-16 02:50,a-l-tp2,19910.25,102,40554180,62719.8,0.15,62724.9,0.15,-12755.1,-0.03,245807.1,4.92
50,Entry long,2024-02-15 22:20,AL,19879.5,102,40554180,62719.8,0.15,62724.9,0.15,-12755.1,-0.03,245807.1,4.92
51,Exit short,2024-02-16 13:05,n-s-tp1,19762.25,34,13469610,31276.6,0.23,31278.3,0.23,-17511.7,-0.13,277082,5.54
51,Entry short,2024-02-16 11:15,NS,19808.25,34,13469610,31276.6,0.23,31278.3,0.23,-17511.7,-0.13,277082,5.54
52,Exit short,2024-02-16 13:45,n-s-be,19807.25,34,13469610,676.6,0.01,43688.3,0.32,-17511.7,-0.13,277760.3,5.56
52,Entry short,2024-02-16 11:15,NS,19808.25,34,13469610,676.6,0.01,43688.3,0.32,-17511.7,-0.13,277760.3,5.56
53,Exit short,2024-02-19 19:05,n-s-tp1,19679.25,33,13019160,30851.7,0.24,30853.35,0.24,-8086.65,-0.06,308610.34,6.17
53,Entry short,2024-02-19 10:30,NS,19726,33,13019160,30851.7,0.24,30853.35,0.24,-8086.65,-0.06,308610.34,6.17
54,Exit short,2024-02-19 20:55,n-s-tp2,19632.5,33,13019160,61706.7,0.47,61708.35,0.47,-8086.65,-0.06,370318.7,7.41
54,Entry short,2024-02-19 10:30,NS,19726,33,13019160,61706.7,0.47,61708.35,0.47,-8086.65,-0.06,370318.7,7.41
55,Exit long,2024-02-22 00:45,a-l-tp1,19745.25,95,37484625,31340.5,0.08,31345.25,0.08,-8079.75,-0.02,401654.44,8.03
55,Entry long,2024-02-21 22:25,AL,19728.75,95,37484625,31340.5,0.08,31345.25,0.08,-8079.75,-0.02,401654.44,8.03
56,Exit long,2024-02-22 00:55,a-l-be,19729.75,95,37484625,1890.5,0.01,56520.25,0.15,-8079.75,-0.02,403549.7,8.07
56,Entry long,2024-02-21 22:25,AL,19728.75,95,37484625,1890.5,0.01,56520.25,0.15,-8079.75,-0.02,403549.7,8.07
57,Exit long,2024-02-22 10:45,n-l-sl,19853,31,12328700,-19843.1,-0.16,5113.45,0.04,-19841.55,-0.16,383705,7.67
57,Entry long,2024-02-22 10:35,NL,19885,31,12328700,-19843.1,-0.16,5113.45,0.04,-19841.55,-0.16,383705,7.67
58,Exit long,2024-02-22 10:45,n-l-sl,19853,32,12726400,-20483.2,-0.16,5278.4,0.04,-20481.6,-0.16,363223.4,7.26
58,Entry long,2024-02-22 10:35,NL,19885,32,12726400,-20483.2,-0.16,5278.4,0.04,-20481.6,-0.16,363223.4,7.26
59,Exit long,2024-02-23 00:20,a-l-tp1,19996.25,91,36361780,31385.9,0.09,31390.45,0.09,-2734.55,-0.01,394604.75,7.89
59,Entry long,2024-02-22 20:55,AL,19979,91,36361780,31385.9,0.09,31390.45,0.09,-2734.55,-0.01,394604.75,7.89
60,Exit long,2024-02-23 01:40,a-l-be,19980,91,36361780,1810.9,0.00,31845.45,0.09,-2734.55,-0.01,396420.2,7.93
60,Entry long,2024-02-22 20:55,AL,19979,91,36361780,1810.9,0.00,31845.45,0.09,-2734.55,-0.01,396420.2,7.93
61,Exit long,2024-02-25 21:40,a-l-tp1,19902.25,93,36986565,31610.7,0.09,31615.35,0.09,-15349.65,-0.04,428026.25,8.56
61,Entry long,2024-02-25 20:50,AL,19885.25,93,36986565,31610.7,0.09,31615.35,0.09,-15349.65,-0.04,428026.25,8.56
62,Exit long,2024-02-25 22:00,a-l-be,19886.25,93,36986565,1850.7,0.01,39520.35,0.11,-15349.65,-0.04,429881.6,8.60
62,Entry long,2024-02-25 20:50,AL,19885.25,93,36986565,1850.7,0.01,39520.35,0.11,-15349.65,-0.04,429881.6,8.60
63,Exit short,2024-02-27 00:40,a-s-tp1,19878.25,96,38197440,31190.4,0.08,31195.2,0.08,-12004.8,-0.03,461067.16,9.22
63,Entry short,2024-02-26 22:30,AS,19894.5,96,38197440,31190.4,0.08,31195.2,0.08,-12004.8,-0.03,461067.16,9.22
64,Exit short,2024-02-27 02:10,a-s-be,19893.5,97,38595330,1930.3,0.01,48980.15,0.13,-12129.85,-0.03,463002.3,9.26
64,Entry short,2024-02-26 22:30,AS,19894.5,97,38595330,1930.3,0.01,48980.15,0.13,-12129.85,-0.03,463002.3,9.26
65,Exit long,2024-02-28 00:25,a-l-sl,19938.75,100,39902500,-25010,-0.06,14995,0.04,-25005,-0.06,437987.3,8.76
65,Entry long,2024-02-27 20:30,AL,19951.25,100,39902500,-25010,-0.06,14995,0.04,-25005,-0.06,437987.3,8.76
66,Exit long,2024-02-28 00:25,a-l-sl,19938.75,100,39902500,-25010,-0.06,14995,0.04,-25005,-0.06,412982.3,8.26
66,Entry long,2024-02-27 20:30,AL,19951.25,100,39902500,-25010,-0.06,14995,0.04,-25005,-0.06,412982.3,8.26
67,Exit long,2024-02-28 12:30,n-l-sl,19859.75,33,13132185,-24753.3,-0.19,12868.35,0.10,-24751.65,-0.19,388227.34,7.76
67,Entry long,2024-02-28 11:30,NL,19897.25,33,13132185,-24753.3,-0.19,12868.35,0.10,-24751.65,-0.19,388227.34,7.76
68,Exit long,2024-02-28 12:30,n-l-sl,19859.75,33,13132185,-24753.3,-0.19,12868.35,0.10,-24751.65,-0.19,363475.7,7.27
68,Entry long,2024-02-28 11:30,NL,19897.25,33,13132185,-24753.3,-0.19,12868.35,0.10,-24751.65,-0.19,363475.7,7.27
69,Exit long,2024-02-28 23:30,a-l-tp1,19864.25,102,40491450,31609.8,0.08,31614.9,0.08,-16835.1,-0.04,395080.4,7.90
69,Entry long,2024-02-28 22:05,AL,19848.75,102,40491450,31609.8,0.08,31614.9,0.08,-16835.1,-0.04,395080.4,7.90
70,Exit long,2024-02-29 01:40,a-l-be,19849.75,102,40491450,2029.8,0.01,47424.9,0.12,-16835.1,-0.04,397115.3,7.94
70,Entry long,2024-02-28 22:05,AL,19848.75,102,40491450,2029.8,0.01,47424.9,0.12,-16835.1,-0.04,397115.3,7.94
71,Exit short,2024-02-29 11:00,n-s-tp1,19910.5,34,13575350,36206.6,0.27,36208.3,0.27,-10881.7,-0.08,433320.2,8.67
71,Entry short,2024-02-29 10:20,NS,19963.75,34,13575350,36206.6,0.27,36208.3,0.27,-10881.7,-0.08,433320.2,8.67
72,Exit short,2024-02-29 11:35,n-s-tp2,19864.75,34,13575350,67316.6,0.50,67318.3,0.50,-10881.7,-0.08,500638.5,10.01
72,Entry short,2024-02-29 10:20,NS,19963.75,34,13575350,67316.6,0.50,67318.3,0.50,-10881.7,-0.08,500638.5,10.01
73,Exit short,2024-03-05 00:10,a-s-tp1,20142.75,101,40719665,31299.9,0.08,31304.95,0.08,-2025.05,0.00,531933.3,10.64
73,Entry short,2024-03-04 23:00,AS,20158.25,101,40719665,31299.9,0.08,31304.95,0.08,-2025.05,0.00,531933.3,10.64
74,Exit short,2024-03-05 00:50,a-s-tp2,20127.25,102,41122830,63229.8,0.15,63234.9,0.15,-2045.1,0.00,595168.2,11.90
74,Entry short,2024-03-04 23:00,AS,20158.25,102,41122830,63229.8,0.15,63234.9,0.15,-2045.1,0.00,595168.2,11.90
75,Exit short,2024-03-06 11:00,n-s-sl,20031.5,32,12795200,-24963.2,-0.20,0,0.00,-24961.6,-0.20,570203.4,11.40
75,Entry short,2024-03-06 10:45,NS,19992.5,32,12795200,-24963.2,-0.20,0,0.00,-24961.6,-0.20,570203.4,11.40
76,Exit short,2024-03-06 11:00,n-s-sl,20031.5,32,12795200,-24963.2,-0.20,0,0.00,-24961.6,-0.20,545241.8,10.90
76,Entry short,2024-03-06 10:45,NS,19992.5,32,12795200,-24963.2,-0.20,0,0.00,-24961.6,-0.20,545241.8,10.90
77,Exit short,2024-03-06 22:40,a-s-sl,19899.25,97,38579325,-25229.7,-0.07,13090.15,0.03,-25224.85,-0.07,520007.25,10.40
77,Entry short,2024-03-06 21:35,AS,19886.25,97,38579325,-25229.7,-0.07,13090.15,0.03,-25224.85,-0.07,520007.25,10.40
78,Exit short,2024-03-06 22:40,a-s-sl,19899.25,97,38579325,-25229.7,-0.07,13090.15,0.03,-25224.85,-0.07,494782.4,9.90
78,Entry short,2024-03-06 21:35,AS,19886.25,97,38579325,-25229.7,-0.07,13090.15,0.03,-25224.85,-0.07,494782.4,9.90
79,Exit long,2024-03-07 11:40,n-l-tp1,20239,32,12922080,30876.8,0.24,30878.4,0.24,-8961.6,-0.07,525657.6,10.51
79,Entry long,2024-03-07 10:50,NL,20190.75,32,12922080,30876.8,0.24,30878.4,0.24,-8961.6,-0.07,525657.6,10.51
80,Exit long,2024-03-07 13:45,n-l-tp2,20287,32,12922080,61596.8,0.48,61598.4,0.48,-8961.6,-0.07,587256,11.75
80,Entry long,2024-03-07 10:50,NL,20190.75,32,12922080,61596.8,0.48,61598.4,0.48,-8961.6,-0.07,587256,11.75
81,Exit long,2024-03-08 11:00,n-l-sl,20268.5,30,12185550,-24453,-0.20,19198.5,0.16,-24451.5,-0.20,562801.44,11.26
81,Entry long,2024-03-08 10:40,NL,20309.25,30,12185550,-24453,-0.20,19198.5,0.16,-24451.5,-0.20,562801.44,11.26
82,Exit long,2024-03-08 11:00,n-l-sl,20268.5,31,12591735,-25268.1,-0.20,19838.45,0.16,-25266.55,-0.20,537534.9,10.75
82,Entry long,2024-03-08 10:40,NL,20309.25,31,12591735,-25268.1,-0.20,19838.45,0.16,-25266.55,-0.20,537534.9,10.75
83,Exit short,2024-03-10 23:55,a-s-tp1,19940,88,35130040,35631.2,0.10,35635.6,0.10,-8804.4,-0.03,573161.6,11.46
83,Entry short,2024-03-10 22:40,AS,19960.25,88,35130040,35631.2,0.10,35635.6,0.10,-8804.4,-0.03,573161.6,11.46
84,Exit short,2024-03-11 00:00,a-s-tp2,19922.5,89,35529245,67186.1,0.19,67190.55,0.19,-8904.45,-0.03,640352.2,12.81
84,Entry short,2024-03-10 22:40,AS,19960.25,89,35529245,67186.1,0.19,67190.55,0.19,-8904.45,-0.03,640352.2,12.81
85,Exit long,2024-03-11 20:55,a-l-sl,19983.5,91,36390900,-20939.1,-0.06,1360.45,0.00,-20934.55,-0.06,619408.56,12.39
85,Entry long,2024-03-11 20:35,AL,19995,91,36390900,-20939.1,-0.06,1360.45,0.00,-20934.55,-0.06,619408.56,12.39
86,Exit long,2024-03-11 20:55,a-l-sl,19983.5,91,36390900,-20939.1,-0.06,1360.45,0.00,-20934.55,-0.06,598474,11.97
86,Entry long,2024-03-11 20:35,AL,19995,91,36390900,-20939.1,-0.06,1360.45,0.00,-20934.55,-0.06,598474,11.97
87,Exit long,2024-03-12 13:20,n-l-tp1,20097.25,30,12027450,30897,0.26,30898.5,0.26,-15451.5,-0.13,629369.5,12.59
87,Entry long,2024-03-12 12:45,NL,20045.75,30,12027450,30897,0.26,30898.5,0.26,-15451.5,-0.13,629369.5,12.59
88,Exit long,2024-03-12 14:30,n-l-tp2,20148.5,30,12027450,61647,0.51,61648.5,0.51,-15451.5,-0.13,691018,13.82
88,Entry long,2024-03-12 12:45,NL,20045.75,30,12027450,61647,0.51,61648.5,0.51,-15451.5,-0.13,691018,13.82
89,Exit short,2024-03-13 11:40,n-s-tp1,20004.25,30,12033750,31197,0.26,31198.5,0.26,-15001.5,-0.12,722213.5,14.44
89,Entry short,2024-03-13 10:30,NS,20056.25,30,12033750,31197,0.26,31198.5,0.26,-15001.5,-0.12,722213.5,14.44
90,Exit short,2024-03-13 12:50,n-s-be,20055.25,30,12033750,597,0.00,46648.5,0.39,-15001.5,-0.12,722812,14.46
90,Entry short,2024-03-13 10:30,NS,20056.25,30,12033750,597,0.00,46648.5,0.39,-15001.5,-0.12,722812,14.46
91,Exit short,2024-03-14 10:30,n-s-sl,20014.75,30,11984250,-24603,-0.21,2548.5,0.02,-24601.5,-0.21,698207.44,13.96
91,Entry short,2024-03-14 10:10,NS,19973.75,30,11984250,-24603,-0.21,2548.5,0.02,-24601.5,-0.21,698207.44,13.96
92,Exit short,2024-03-14 10:30,n-s-sl,20014.75,31,12383725,-25423.1,-0.21,2633.45,0.02,-25421.55,-0.21,672785.9,13.46
92,Entry short,2024-03-14 10:10,NS,19973.75,31,12383725,-25423.1,-0.21,2633.45,0.02,-25421.55,-0.21,672785.9,13.46
93,Exit long,2024-03-14 22:00,a-l-sl,19937.5,91,36309000,-22759.1,-0.06,28660.45,0.08,-22754.55,-0.06,650022.2,13.00
93,Entry long,2024-03-14 20:40,AL,19950,91,36309000,-22759.1,-0.06,28660.45,0.08,-22754.55,-0.06,650022.2,13.00
94,Exit long,2024-03-14 22:00,a-l-sl,19937.5,92,36708000,-23009.2,-0.06,28975.4,0.08,-23004.6,-0.06,627017.6,12.54
94,Entry long,2024-03-14 20:40,AL,19950,92,36708000,-23009.2,-0.06,28975.4,0.08,-23004.6,-0.06,627017.6,12.54
95,Exit short,2024-03-15 10:25,n-s-sl,19811.5,30,11874750,-12153,-0.10,6448.5,0.05,-12151.5,-0.10,614863.06,12.30
95,Entry short,2024-03-15 10:10,NS,19791.25,30,11874750,-12153,-0.10,6448.5,0.05,-12151.5,-0.10,614863.06,12.30
96,Exit short,2024-03-15 10:25,n-s-sl,19811.5,31,12270575,-12558.1,-0.10,6663.45,0.05,-12556.55,-0.10,602306.5,12.05
96,Entry short,2024-03-15 10:10,NS,19791.25,31,12270575,-12558.1,-0.10,6663.45,0.05,-12556.55,-0.10,602306.5,12.05
97,Exit long,2024-03-17 21:55,a-l-tp1,19808.25,90,35622000,32841,0.09,32845.5,0.09,-8554.5,-0.02,635142.94,12.70
97,Entry long,2024-03-17 21:15,AL,19790,90,35622000,32841,0.09,32845.5,0.09,-8554.5,-0.02,635142.94,12.70
98,Exit long,2024-03-18 00:05,a-l-tp2,19825.5,91,36017800,64600.9,0.18,64605.45,0.18,-8649.55,-0.02,699748.4,13.99
98,Entry long,2024-03-17 21:15,AL,19790,91,36017800,64600.9,0.18,64605.45,0.18,-8649.55,-0.02,699748.4,13.99
99,Exit short,2024-03-18 21:25,a-s-tp1,19850.25,89,35364595,31141.1,0.09,31145.55,0.09,-2674.45,-0.01,730885,14.62
99,Entry short,2024-03-18 21:05,AS,19867.75,89,35364595,31141.1,0.09,31145.55,0.09,-2674.45,-0.01,730885,14.62
100,Exit short,2024-03-18 21:55,a-s-be,19866.75,90,35761950,1791,0.01,35995.5,0.10,-2704.5,-0.01,732680.5,14.65
100,Entry short,2024-03-18 21:05,AS,19867.75,90,35761950,1791,0.01,35995.5,0.10,-2704.5,-0.01,732680.5,14.65
101,Exit short,2024-03-19 21:45,a-s-tp1,19926.25,90,35898300,31041,0.09,31045.5,0.09,-2254.5,-0.01,763716.94,15.27
101,Entry short,2024-03-19 21:25,AS,19943.5,90,35898300,31041,0.09,31045.5,0.09,-2254.5,-0.01,763716.94,15.27
102,Exit short,2024-03-19 22:55,a-s-be,19942.5,91,36297170,1810.9,0.00,35030.45,0.10,-2279.55,-0.01,765532.4,15.31
102,Entry short,2024-03-19 21:25,AS,19943.5,91,36297170,1810.9,0.00,35030.45,0.10,-2279.55,-0.01,765532.4,15.31
103,Exit short,2024-03-20 22:15,a-s-sl,20276,89,36066360,-24928.9,-0.07,3555.55,0.01,-24924.45,-0.07,740599,14.81
103,Entry short,2024-03-20 21:45,AS,20262,89,36066360,-24928.9,-0.07,3555.55,0.01,-24924.45,-0.07,740599,14.81
104,Exit short,2024-03-20 22:15,a-s-sl,20276,90,36471600,-25209,-0.07,3595.5,0.01,-25204.5,-0.07,715394.5,14.31
104,Entry short,2024-03-20 21:45,AS,20262,90,36471600,-25209,-0.07,3595.5,0.01,-25204.5,-0.07,715394.5,14.31
105,Exit short,2024-03-21 11:50,n-s-sl,20390,29,11801840,-24362.9,-0.21,19573.55,0.17,-24361.45,-0.21,691030.1,13.82
105,Entry short,2024-03-21 10:45,NS,20348,29,11801840,-24362.9,-0.21,19573.55,0.17,-24361.45,-0.21,691030.1,13.82
106,Exit short,2024-03-21 11:50,n-s-sl,20390,30,12208800,-25203,-0.21,20248.5,0.17,-25201.5,-0.21,665828.6,13.32
106,Entry short,2024-03-21 10:45,NS,20348,30,12208800,-25203,-0.21,20248.5,0.17,-25201.5,-0.21,665828.6,13.32
107,Exit short,2024-03-21 21:55,a-s-tp1,20263.5,91,36911420,31840.9,0.09,31845.45,0.09,-20024.55,-0.05,697664.9,13.95
107,Entry short,2024-03-21 20:50,AS,20281,91,36911420,31840.9,0.09,31845.45,0.09,-20024.55,-0.05,697664.9,13.95
108,Exit short,2024-03-21 22:35,a-s-tp2,20246.5,92,37317040,63470.8,0.17,63475.4,0.17,-20244.6,-0.05,761140.3,15.22
108,Entry short,2024-03-21 20:50,AS,20281,92,37317040,63470.8,0.17,63475.4,0.17,-20244.6,-0.05,761140.3,15.22
109,Exit short,2024-03-25 01:15,a-s-tp1,20252.75,95,38513000,32765.5,0.09,32770.25,0.09,-9029.75,-0.02,793901.06,15.88
109,Entry short,2024-03-24 22:25,AS,20270,95,38513000,32765.5,0.09,32770.25,0.09,-9029.75,-0.02,793901.06,15.88
110,Exit short,2024-03-25 02:15,a-s-tp2,20236.25,95,38513000,64115.5,0.17,64120.25,0.17,-9029.75,-0.02,858021.3,17.16
110,Entry short,2024-03-24 22:25,AS,20270,95,38513000,64115.5,0.17,64120.25,0.17,-9029.75,-0.02,858021.3,17.16
111,Exit long,2024-03-27 21:35,a-l-sl,20184.75,101,40779255,-6070.1,-0.01,20699.95,0.05,-6065.05,-0.01,851946.1,17.04
